SK_ID_CURR,TARGET
109234,NULL
109235,0
109237,0
109239,0
109243,1
109245,NULL
109246,NULL
109250,0
109259,1
109264,0
109274,0
109284,NULL
109286,NULL
109288,0
109289,NULL
109290,NULL
109291,NULL
109294,0
109296,0
109304,NULL
109313,0
109319,0
109320,0
109326,NULL
109327,1
109329,0
109330,NULL
109334,0
109338,0
109339,0
109343,0
109349,0
109350,0
109354,0
109357,NULL
109360,NULL
109364,NULL
109366,NULL
109371,0
109378,NULL
109383,0
109387,NULL
109391,0
109394,0
109395,0
109396,1
109397,0
109403,0
109407,0
109411,0
109415,0
109417,0
109419,0
109424,0
109425,0
109431,0
109433,0
109434,1
109438,0
109439,0
109442,0
109445,0
109448,0
109449,0
109451,0
109457,1
109459,NULL
109460,0
109463,NULL
109470,NULL
109476,0
109480,0
109488,0
109489,0
109490,0
109491,0
109496,0
109497,0
109503,0
109510,0
109511,1
109512,0
109516,NULL
109518,0
109523,0
109524,NULL
109526,0
109530,0
109531,0
109538,1
109543,NULL
109546,NULL
109550,0
109557,0
109559,NULL
109560,0
109565,0
109568,0
109569,0
109571,1
109572,NULL
109575,0
109577,0
109585,0
109586,NULL
109591,0
109594,NULL
109596,NULL
109600,1
109609,0
109612,NULL
109614,0
109615,0
109616,0
109618,0
109621,0
109629,0
109633,0
109636,NULL
109639,0
109641,0
109647,0
109658,0
109666,0
109668,0
109674,0
109677,NULL
109678,0
109681,0
109682,NULL
109684,0
109686,0
109694,0
109707,0
109712,NULL
109713,NULL
109715,0
109719,0
109722,NULL
109726,0
109730,NULL
109737,0
109739,0
109747,0
109754,0
109755,0
109758,1
109763,0
109767,NULL
109769,0
109779,0
109782,0
109785,0
109786,0
109787,0
109794,0
109799,0
109800,0
109801,0
109806,0
109814,NULL
109816,NULL
109819,0
109823,NULL
109829,0
109840,0
109853,NULL
109857,NULL
109863,0
109864,0
109865,0
109870,0
109881,0
109882,0
109885,NULL
109893,0
109896,0
109897,0
109904,NULL
109909,1
109910,NULL
109911,NULL
109913,0
109916,0
109918,0
109922,0
109928,NULL
109931,0
109935,0
109938,NULL
109940,0
109941,1
109942,NULL
109945,0
109949,0
109951,0
109953,NULL
109955,0
109956,0
109957,0
109960,NULL
109963,0
109967,1
109968,NULL
109970,0
109973,0
109974,0
109976,0
109986,0
109987,0
109994,0
110001,NULL
110003,0
110010,NULL
110015,0
110017,0
110022,NULL
110023,NULL
110032,0
110034,0
110036,0
110039,0
110040,NULL
110047,0
110048,NULL
110053,0
110057,0
110060,NULL
110062,0
110063,0
110066,0
110067,NULL
110068,NULL
110073,NULL
110075,NULL
110079,0
110089,0
110095,NULL
110096,0
110099,NULL
110100,0
110115,NULL
110118,0
110120,NULL
110122,0
110123,0
110124,NULL
110132,0
110133,0
110146,0
110151,NULL
110156,0
110163,NULL
110166,0
110167,0
110168,1
110173,0
110186,1
110188,0
110189,NULL
110194,NULL
110195,0
110200,0
110201,0
110205,NULL
110209,0
110211,0
110215,0
110220,0
110221,0
110230,NULL
110233,NULL
110240,NULL
110242,0
110247,0
110250,0
110268,NULL
110280,NULL
110285,0
110290,0
110297,NULL
110303,0
110306,0
110311,0
110315,0
110320,0
110321,0
110328,NULL
110329,NULL
110333,0
110334,NULL
110336,NULL
110341,0
110350,0
110361,0
110368,0
110374,0
110378,NULL
110382,0
110383,0
110385,0
110395,0
110397,NULL
110398,NULL
110404,0
110409,0
110410,0
110414,0
110419,0
110422,0
110424,0
110426,0
110428,0
110430,0
110431,NULL
110436,0
110437,0
110438,0
110440,0
110446,0
110447,0
110451,1
110455,0
110456,0
110460,NULL
110462,0
110470,0
110479,0
110480,NULL
110482,0
110485,1
110490,0
110495,0
110497,0
110498,NULL
110499,0
110500,0
110503,0
110505,0
110506,0
110507,0
110509,0
110516,0
110517,0
110525,1
110527,0
110533,NULL
110540,1
110542,0
110549,NULL
110551,0
110552,1
110554,0
110560,NULL
110561,0
110563,0
110567,0
110571,0
110580,0
110586,NULL
110588,NULL
110593,0
110594,0
110595,NULL
110599,NULL
110606,NULL
110609,0
110610,0
110613,0
110622,0
110623,1
110629,1
110632,NULL
110633,NULL
110634,0
110647,0
110650,NULL
110654,0
110658,0
110659,NULL
110661,NULL
110666,0
110679,1
110684,NULL
110685,0
110692,NULL
110706,0
110707,0
110709,NULL
110716,0
110718,NULL
110725,0
110726,0
110731,0
110732,NULL
110736,NULL
110738,NULL
110739,0
110744,NULL
110745,0
110748,0
110749,0
110750,NULL
110753,0
110754,0
110756,0
110757,0
110764,NULL
110767,0
110773,0
110785,0
110787,0
110791,NULL
110792,0
110794,0
110796,0
110797,0
110799,0
110801,0
110818,1
110819,0
110820,0
110821,1
110823,1
110829,0
110830,0
110831,0
110834,NULL
110835,0
110836,0
110842,0
110847,NULL
110851,NULL
110852,0
110853,0
110854,0
110856,NULL
110857,NULL
110860,0
110862,1
110866,0
110872,0
110877,0
110880,0
110885,0
110890,0
110893,0
110898,0
110899,1
110900,0
110901,0
110903,NULL
110911,0
110912,0
110918,1
110919,0
110920,NULL
110922,NULL
110924,NULL
110928,0
110931,0
110936,0
110940,NULL
110942,0
110947,NULL
110949,0
110956,NULL
110957,NULL
110962,1
110971,NULL
110972,0
110983,0
110990,0
110992,1
110995,0
110997,0
110998,0
111004,0
111011,0
111012,NULL
111015,0
111021,0
111022,0
111023,0
111025,NULL
111026,NULL
111035,0
111047,0
111053,NULL
111055,0
111057,0
111064,0
111079,NULL
111080,NULL
111086,1
111089,0
111092,NULL
111097,0
111098,0
111101,0
111102,0
111107,0
111110,NULL
111115,1
111118,NULL
111119,0
111122,0
111126,0
111138,0
111141,0
111152,0
111157,0
111159,1
111161,0
111164,0
111179,NULL
111185,NULL
111195,0
111199,NULL
111203,NULL
111204,1
111209,0
111210,0
111213,0
111214,0
111218,0
111225,0
111226,0
111230,0
111231,0
111234,0
111235,0
111238,0
111240,NULL
111243,0
111245,0
111246,0
111249,0
111250,0
111253,0
111254,0
111257,0
111268,NULL
111270,0
111273,0
111280,0
111286,NULL
111289,0
111293,0
111297,0
111299,0
111301,0
111305,0
111309,0
111311,0
111312,0
111320,NULL
111323,0
111324,NULL
111329,0
111336,0
111337,0
111339,0
111341,0
111342,0
111346,0
111351,0
111352,0
111354,0
111358,0
111362,0
111363,0
111369,0
111371,0
111372,1
111373,0
111376,0
111380,0
111384,1
111387,NULL
111388,0
111389,0
111390,NULL
111392,0
111394,0
111395,NULL
111396,0
111399,NULL
111403,0
111409,0
111411,0
111421,0
111425,0
111431,0
111432,0
111434,0
111436,0
111440,0
111441,0
111445,NULL
111447,0
111461,0
111464,0
111466,NULL
111471,0
111472,0
111473,NULL
111474,0
111475,NULL
111477,0
111479,1
111483,0
111485,0
111486,0
111490,NULL
111492,NULL
111494,0
111505,0
111521,0
111522,0
111523,0
111524,0
111525,0
111526,0
111529,0
111533,0
111538,0
111546,0
111549,1
111552,0
111562,0
111564,0
111572,0
111574,NULL
111575,0
111578,NULL
111581,0
111588,NULL
111593,0
111594,0
111595,0
111605,0
111607,0
111612,0
111615,NULL
111621,0
111622,0
111623,NULL
111624,0
111626,0
111629,0
111630,NULL
111633,NULL
111634,0
111635,0
111639,0
111648,NULL
111650,0
111656,1
111661,0
111662,0
111666,NULL
111672,NULL
111675,0
111678,0
111679,NULL
111682,0
111683,0
111684,NULL
111686,0
111690,1
111691,NULL
111693,NULL
111702,NULL
111705,NULL
111706,NULL
111714,0
111721,0
111727,0
111728,0
111729,0
111732,0
111733,0
111735,0
111736,0
111737,0
111738,0
111742,0
111745,NULL
111750,0
111759,0
111770,0
111772,NULL
111774,NULL
111794,0
111798,0
111802,1
111805,0
111807,0
111814,0
111817,0
111819,NULL
111824,0
111831,0
111845,0
111847,NULL
111849,0
111854,0
111864,NULL
111866,0
111871,1
111872,NULL
111875,0
111880,NULL
111884,0
111885,0
111889,0
111894,0
111895,0
111896,0
111898,0
111902,NULL
111903,0
111907,NULL
111911,0
111915,1
111919,NULL
111921,0
111924,0
111926,0
111932,0
111933,NULL
111934,0
111935,0
111945,0
111949,NULL
111950,0
111952,0
111954,0
111956,NULL
111962,1
111963,NULL
111966,1
111968,0
111972,0
111973,0
111976,0
111978,0
111980,0
111983,0
111991,1
111992,0
112001,0
112005,0
112008,0
112011,0
112014,0
112017,0
112018,0
112021,NULL
112025,NULL
112033,NULL
112036,NULL
112041,0
112045,0
112056,0
112065,NULL
112066,NULL
112072,0
112078,0
112086,NULL
112087,0
112090,0
112094,NULL
112102,0
112103,0
112104,0
112107,NULL
112109,0
112116,0
112119,0
112122,0
112134,0
112135,1
112138,NULL
112143,0
112146,0
112150,NULL
112153,0
112154,0
112160,NULL
112161,0
112162,0
112168,0
112172,NULL
112174,NULL
112175,0
112177,0
112178,0
112179,0
112185,0
112195,0
112201,0
112202,1
112204,0
112205,0
112211,0
112213,0
112218,0
112223,NULL
112226,0
112228,NULL
112229,NULL
112233,0
112238,0
112239,0
112241,NULL
112243,0
112247,NULL
112248,NULL
112250,0
112251,0
112252,0
112257,NULL
112261,0
112272,0
112276,0
112278,NULL
112280,0
112290,0
112293,NULL
112296,0
112298,0
112301,0
112305,NULL
112308,0
112309,0
112311,0
112318,0
112319,0
112321,0
112328,0
112338,0
112344,1
112349,0
112358,0
112364,0
112382,0
112384,NULL
112397,0
112400,0
112403,0
112413,0
112415,0
112416,0
112421,0
112423,NULL
112430,NULL
112439,0
112440,0
112444,0
112460,0
112463,0
112464,0
112466,0
112475,0
112482,0
112484,NULL
112486,0
112490,NULL
112496,0
112497,NULL
112498,0
112503,1
112508,0
112511,0
112517,0
112523,NULL
112526,NULL
112533,0
112536,NULL
112543,NULL
112545,NULL
112546,0
112553,0
112555,NULL
112557,0
112559,1
112572,0
112574,0
112576,0
112581,0
112583,0
112587,0
112588,0
112589,0
112599,0
112603,NULL
112605,NULL
112616,NULL
112618,0
112631,0
112635,NULL
112638,0
112640,0
112645,0
112646,0
112648,0
112649,0
112651,0
112654,0
112657,NULL
112661,0
112664,0
112666,0
112668,0
112669,0
112678,1
112682,0
112684,NULL
112685,0
112695,0
112704,0
112710,0
112713,0
112715,0
112716,NULL
112721,NULL
112724,0
112725,NULL
112727,0
112728,0
112729,0
112733,0
112737,0
112741,NULL
112744,0
112750,0
112753,NULL
112754,NULL
112758,0
112759,0
112760,0
112761,0
112763,0
112764,0
112765,0
112770,NULL
112772,0
112774,NULL
112776,0
112778,NULL
112780,NULL
112784,0
112786,0
112790,0
112798,0
112800,0
112802,0
112803,NULL
112804,1
112806,0
112810,NULL
112811,0
112813,NULL
112814,0
112819,0
112823,NULL
112828,0
112848,0
112849,NULL
112855,0
112863,0
112864,NULL
112866,0
112871,0
112873,0
112875,0
112876,0
112878,0
112890,0
112892,NULL
112893,1
112898,0
112901,0
112903,0
112905,0
112914,0
112915,NULL
112923,0
112928,0
112929,0
112945,NULL
112951,1
112952,1
112956,0
112958,0
112959,NULL
112960,NULL
112962,0
112964,NULL
112965,0
112968,0
112984,0
112985,0
112996,NULL
112997,NULL
113006,NULL
113008,NULL
113009,0
113011,NULL
113014,0
113016,0
113017,0
113018,1
113019,0
113022,0
113023,0
113039,0
113041,0
113046,0
113050,0
113051,NULL
113053,NULL
113055,NULL
113060,NULL
113064,0
113070,NULL
113072,0
113073,1
113076,0
113078,NULL
113080,0
113082,NULL
113089,0
113091,0
113096,NULL
113101,0
113105,NULL
113107,0
113114,0
113115,0
113121,0
113124,0
113129,0
113130,0
113135,0
113136,1
113137,0
113141,0
113143,0
113150,0
113157,0
113158,0
113162,NULL
113164,NULL
113167,0
113169,0
113170,0
113182,0
113183,0
113184,1
113185,0
113187,0
113192,0
113196,0
113197,NULL
113202,NULL
113206,0
113210,0
113213,0
113214,0
113215,0
113216,NULL
113218,0
113219,0
113220,0
113221,0
113227,0
113233,0
113236,0
113240,0
113242,0
113244,1
113245,NULL
113251,0
113252,NULL
113256,0
113260,0
113261,NULL
113263,0
113266,0
113267,0
113274,0
113284,0
113286,0
113288,0
113289,0
113290,NULL
113291,0
113296,0
113297,1
113298,0
113305,0
113312,NULL
113314,0
113315,0
113317,0
113327,0
113328,0
113330,NULL
113335,0
113337,0
113340,NULL
113345,0
113347,0
113351,0
113359,1
113360,NULL
113367,0
113370,0
113372,0
113377,0
113378,0
113384,0
113389,0
113395,0
113399,0
113400,NULL
113414,0
113422,0
113426,0
113428,0
113429,0
113430,0
113434,0
113442,0
113445,NULL
113450,1
113452,NULL
113453,0
113455,NULL
113461,1
113476,0
113478,1
113480,0
113483,NULL
113485,0
113487,0
113497,0
113500,NULL
113504,0
113506,0
113507,0
113512,NULL
113513,NULL
113522,NULL
113527,0
113528,0
113529,0
114998,NULL
113531,0
113534,NULL
113538,0
113544,0
113548,0
113551,0
113552,0
113555,NULL
113563,0
113568,0
113570,0
113575,0
113580,0
113581,NULL
113593,0
113595,0
113596,NULL
113600,0
113603,0
113606,0
113612,0
113613,NULL
113614,0
113617,0
113625,NULL
113628,0
113629,0
113634,0
113636,0
113642,0
113644,NULL
113647,NULL
113648,NULL
113649,NULL
113658,0
113660,0
113669,0
113675,0
113676,NULL
113688,1
113699,0
113706,NULL
113712,0
113714,0
113716,NULL
113723,0
113727,0
113729,NULL
113735,0
113736,NULL
113741,0
113749,NULL
113753,0
113755,0
113757,0
113758,NULL
113763,0
113767,0
113768,1
113770,0
113772,0
113773,NULL
113774,0
113779,NULL
113780,0
113785,0
113787,0
113796,0
113801,NULL
113807,0
113810,0
113811,0
113813,1
113814,NULL
113818,NULL
113827,0
113830,0
113836,0
113838,0
113842,0
113847,0
113854,0
113859,0
113861,NULL
113867,0
113874,0
113877,NULL
113878,0
113881,0
113885,0
113890,NULL
113892,0
113895,0
113896,0
113897,0
113903,0
113906,0
113908,0
113917,0
113918,NULL
113920,0
113921,0
113926,0
113929,0
113932,0
113933,0
113935,0
113937,0
113941,0
113944,NULL
113956,NULL
113958,0
113959,0
113960,0
113968,0
113973,NULL
113979,0
113985,0
113987,NULL
113990,0
113994,0
113996,NULL
114008,0
114009,0
114016,0
114019,NULL
114022,0
114025,0
114027,0
114028,0
114030,0
114036,0
114037,1
114038,0
114039,0
114048,NULL
114050,0
114052,0
114054,0
114058,0
114059,0
114060,0
114061,NULL
114069,0
114080,0
114084,0
114086,0
114090,0
114091,0
114106,0
114110,NULL
114112,0
114121,0
114123,NULL
114125,0
114126,0
114130,0
114138,NULL
114139,NULL
114141,NULL
114142,0
114146,0
114151,0
114152,0
114161,0
114167,NULL
114175,0
114176,0
114183,0
114187,0
114191,0
114192,NULL
114194,0
114197,NULL
114200,0
114203,NULL
114204,0
114209,0
114214,NULL
114218,0
114219,0
114220,0
114225,0
114226,0
114229,0
114233,NULL
114236,0
114242,0
114245,1
114246,1
114247,0
114248,0
114254,1
117162,NULL
114257,0
114263,0
114268,0
114269,0
114270,0
114272,0
114277,0
114278,0
114282,0
114284,NULL
114286,0
114287,0
114296,NULL
114300,0
114303,0
114305,NULL
114307,0
114311,0
114313,0
114314,0
114319,0
114321,0
114323,NULL
114324,NULL
114325,0
114328,NULL
114333,0
114336,NULL
114338,0
114343,0
114349,0
114361,0
114363,NULL
114367,0
114369,0
114377,0
114379,0
114384,NULL
114386,0
114387,1
114388,0
114398,0
114406,0
114413,0
114416,0
114418,0
114423,0
114427,0
114428,0
114429,0
114430,0
114433,NULL
114435,0
114436,0
114441,NULL
114462,0
114466,NULL
114472,NULL
114474,0
114477,0
114478,0
114479,1
114481,NULL
114483,0
114484,0
114489,0
114490,NULL
114500,0
114503,0
114514,0
114526,0
114527,0
114528,0
114531,0
114533,0
114534,0
114537,0
114538,0
114540,0
114541,0
114542,NULL
114543,0
114544,0
114549,0
114550,0
114553,0
114554,NULL
114555,0
114559,NULL
114561,1
114569,0
114573,0
114574,0
114581,NULL
114583,NULL
114586,0
114587,0
114588,0
114593,0
114598,0
114604,NULL
114614,0
114617,NULL
114633,0
114636,0
114646,0
114649,0
114650,NULL
114652,1
114656,0
114658,0
114659,NULL
114665,NULL
114677,0
114685,0
114692,0
114696,0
114705,0
114707,NULL
114709,NULL
114716,0
114717,1
114719,0
114723,NULL
114730,0
114735,0
114736,NULL
114744,NULL
114749,0
114753,1
114758,0
114763,0
114766,0
114768,0
114769,NULL
114773,NULL
114775,NULL
114776,0
114783,NULL
114787,0
114801,0
114803,0
114809,0
114814,NULL
114822,0
114826,0
114830,0
114833,NULL
114836,0
114839,0
114845,0
114846,0
114848,NULL
114852,NULL
114859,0
114861,0
114862,0
114863,NULL
114870,0
114873,0
114874,0
114881,0
114882,0
114884,0
114887,NULL
114889,0
114890,0
114891,1
114892,0
114894,0
114895,NULL
114896,1
114903,NULL
114905,0
114906,0
114909,0
114914,0
114915,0
114921,1
114924,0
114928,NULL
114937,NULL
114938,0
114940,0
114943,0
114950,0
114952,0
114963,0
114967,1
114970,0
114983,NULL
114985,0
114986,NULL
114992,0
114999,0
115003,0
115009,0
115010,0
115012,NULL
115015,0
115016,0
115022,0
115025,0
115028,0
115031,0
115032,0
115043,0
115052,0
115057,0
115060,NULL
115064,0
115065,0
115068,0
115069,0
115072,NULL
115074,NULL
115079,0
115083,1
115084,0
115090,0
115091,0
115093,0
115097,0
115098,0
115103,0
115104,1
115108,0
115109,0
115110,0
115117,0
115124,NULL
115130,0
115131,0
115137,1
115138,0
115143,0
115145,0
115155,0
115157,NULL
115158,0
115160,NULL
115170,0
115171,0
115176,0
115178,NULL
115179,1
115180,0
115187,NULL
115188,NULL
115194,0
115195,0
115199,0
115201,0
115204,0
115218,0
115219,0
115222,0
115223,NULL
115224,0
115226,0
115234,0
115238,0
115245,0
115247,0
115248,NULL
115253,0
115255,0
115257,NULL
115264,0
115265,0
115267,NULL
115274,0
115277,0
115280,0
115282,0
115284,0
115287,0
115288,NULL
115295,0
115298,0
115303,1
115304,0
115308,NULL
115315,NULL
115318,1
115325,0
115327,NULL
115331,0
115337,0
115346,NULL
115347,NULL
115349,0
115353,0
115355,NULL
115356,0
